Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8531,US-2023-103283,10/14/2023,10/16/2023,First Class,CO-10529,Nick Lee,Consumer,United States,Albuquerque,New Mexico,87101,West,OFF-AP-82490818,Office Supplies,Appliances,Hamilton Beach Toaster,408.76,1,0.0,103.3
8532,US-2023-103283,10/14/2023,10/16/2023,First Class,CO-10529,Nick Lee,Consumer,United States,Albuquerque,New Mexico,87101,West,FUR-FU-12120073,Furniture,Furnishings,Dana Lighting Lamp,226.1,1,0.4,-25.29
8533,US-2023-103283,10/14/2023,10/16/2023,First Class,CO-10529,Nick Lee,Consumer,United States,Albuquerque,New Mexico,87101,West,FUR-BO-62607187,Furniture,Bookcases,Bush Somerset Bookcase,3048.34,3,0.0,149.49
8534,US-2020-103284,11/23/2020,11/30/2020,Standard Class,CO-11660,Tim Wilson,Consumer,United States,Lexington,Kentucky,40501,South,FUR-CH-47659160,Furniture,Chairs,Global Troy Executive Chair,3565.96,2,0.0,-245.82
8535,US-2020-103284,11/23/2020,11/30/2020,Standard Class,CO-11660,Tim Wilson,Consumer,United States,Lexington,Kentucky,40501,South,OFF-EN-23624444,Office Supplies,Envelopes,Manila Clasp Envelopes,294.35,1,0.4,-47.53
8536,US-2021-103285,08/06/2021,08/12/2021,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Augusta,Georgia,30901,South,FUR-BO-80080028,Furniture,Bookcases,Atlantic Metals Bookcase,310.67,2,0.0,71.25
8537,US-2021-103285,08/06/2021,08/12/2021,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Augusta,Georgia,30901,South,OFF-BI-83574315,Office Supplies,Binders,GBC DocuBind Binder,1948.15,6,0.15,165.82
8538,US-2021-103285,08/06/2021,08/12/2021,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Augusta,Georgia,30901,South,OFF-EN-55016354,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,7.19,1,0.0,1.18
8539,US-2021-103285,08/06/2021,08/12/2021,Standard Class,CO-10491,Pat Mitchell,Corporate,United States,Augusta,Georgia,30901,South,FUR-TA-10897333,Furniture,Tables,KI Adjustable Table,1398.9,2,0.0,283.83
8540,US-2022-103286,12/13/2022,12/17/2022,Second Class,CO-10157,Jim Collins,Consumer,United States,New York City,New York,10001,East,OFF-AR-89378583,Office Supplies,Art,Sanford Markers,137.6,1,0.0,32.92
8541,US-2022-103286,12/13/2022,12/17/2022,Second Class,CO-10157,Jim Collins,Consumer,United States,New York City,New York,10001,East,OFF-PA-53542531,Office Supplies,Paper,Easy-staple Paper,1347.66,3,0.0,308.41
8542,US-2023-103287,06/19/2023,06/26/2023,Standard Class,CO-10566,Laura White,Consumer,United States,Columbus,Ohio,43201,Central,OFF-LA-84088572,Office Supplies,Labels,Avery 510 Labels,135.95,2,0.0,-4.37
8543,US-2022-103288,04/22/2022,04/29/2022,Standard Class,CO-11493,Steve King,Consumer,United States,Springfield,Massachusetts,01101,East,OFF-BI-94583435,Office Supplies,Binders,Avery Binder,498.27,1,0.0,52.94
8544,US-2022-103288,04/22/2022,04/29/2022,Standard Class,CO-11493,Steve King,Consumer,United States,Springfield,Massachusetts,01101,East,OFF-AR-35976394,Office Supplies,Art,Newell Pens,271.46,3,0.0,71.66
8545,US-2022-103288,04/22/2022,04/29/2022,Standard Class,CO-11493,Steve King,Consumer,United States,Springfield,Massachusetts,01101,East,OFF-PA-71581352,Office Supplies,Paper,Easy-staple Paper,1004.29,3,0.15,448.86
8546,US-2022-103288,04/22/2022,04/29/2022,Standard Class,CO-11493,Steve King,Consumer,United States,Springfield,Massachusetts,01101,East,FUR-FU-69565468,Furniture,Furnishings,Dana Lighting Lamp,5634.66,4,0.0,437.57
8547,US-2021-103289,03/16/2021,03/19/2021,Second Class,HO-10294,Grace Martin,Home Office,United States,Lexington,Kentucky,40501,South,TEC-MA-28201416,Technology,Machines,Canon imageCLASS,6186.84,1,0.0,-799.28
8548,US-2021-103289,03/16/2021,03/19/2021,Second Class,HO-10294,Grace Martin,Home Office,United States,Lexington,Kentucky,40501,South,FUR-BO-55110710,Furniture,Bookcases,Hon Metal Bookcase,1504.37,1,0.0,-161.06
8549,US-2021-103289,03/16/2021,03/19/2021,Second Class,HO-10294,Grace Martin,Home Office,United States,Lexington,Kentucky,40501,South,OFF-EN-94121975,Office Supplies,Envelopes,Manila Clasp Envelopes,636.22,5,0.5,-20.16
8550,US-2023-103290,11/25/2023,12/02/2023,Standard Class,CO-10628,Sarah Jones,Corporate,United States,Boston,Massachusetts,02101,East,OFF-BI-64148046,Office Supplies,Binders,GBC DocuBind Binder,350.52,1,0.1,124.72
8551,US-2023-103290,11/25/2023,12/02/2023,Standard Class,CO-10628,Sarah Jones,Corporate,United States,Boston,Massachusetts,02101,East,OFF-SU-60845067,Office Supplies,Supplies,Stanley Bostitch Staples,812.36,5,0.0,41.15
8552,US-2023-103290,11/25/2023,12/02/2023,Standard Class,CO-10628,Sarah Jones,Corporate,United States,Boston,Massachusetts,02101,East,FUR-TA-54128913,Furniture,Tables,Bevis Round Table,3921.23,3,0.2,-151.81
8553,US-2023-103291,07/15/2023,07/21/2023,Standard Class,CO-10362,Sarah Robinson,Consumer,United States,Springfield,Massachusetts,01101,East,TEC-CO-73766215,Technology,Copiers,Xerox WorkCentre,2513.59,1,0.0,808.96
8554,US-2022-103292,09/29/2022,10/01/2022,First Class,CO-11056,Craig Lewis,Consumer,United States,San Diego,California,92101,West,OFF-BI-87331854,Office Supplies,Binders,Cardinal Slant-D Binder,293.16,1,0.0,71.42
8555,US-2022-103292,09/29/2022,10/01/2022,First Class,CO-11056,Craig Lewis,Consumer,United States,San Diego,California,92101,West,TEC-CO-34986430,Technology,Copiers,Sharp Digital Copier,6826.1,7,0.4,-2722.47
8556,US-2020-103293,09/18/2020,09/21/2020,Second Class,CO-10314,Alex Anderson,Corporate,United States,Albuquerque,New Mexico,87101,West,OFF-FA-97704725,Office Supplies,Fasteners,Acco Brass Fasteners,308.43,2,0.15,89.97
8557,US-2023-103294,08/29/2023,09/03/2023,Standard Class,CO-10469,Craig Parker,Corporate,United States,Austin,Texas,73301,Central,FUR-BO-82062759,Furniture,Bookcases,Sauder Classic Bookcase,472.45,6,0.1,96.26
8558,US-2023-103294,08/29/2023,09/03/2023,Standard Class,CO-10469,Craig Parker,Corporate,United States,Austin,Texas,73301,Central,OFF-SU-24601293,Office Supplies,Supplies,Stanley Bostitch Staples,325.15,1,0.3,-79.02
8559,US-2023-103294,08/29/2023,09/03/2023,Standard Class,CO-10469,Craig Parker,Corporate,United States,Austin,Texas,73301,Central,OFF-AR-54730139,Office Supplies,Art,Newell Pens,2958.12,12,0.0,93.69
8560,US-2023-103294,08/29/2023,09/03/2023,Standard Class,CO-10469,Craig Parker,Corporate,United States,Austin,Texas,73301,Central,TEC-PH-42596782,Technology,Phones,AT&T CL2909 Phone,5252.06,3,0.0,1725.53
8561,US-2023-103295,03/28/2023,04/02/2023,Standard Class,CO-11185,Craig Scott,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-AR-75203127,Office Supplies,Art,Sanford Markers,396.11,3,0.2,13.5
8562,US-2023-103295,03/28/2023,04/02/2023,Standard Class,CO-11185,Craig Scott,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-AR-91531829,Office Supplies,Art,Boston School Scissors,298.51,2,0.15,64.65
8563,US-2023-103296,11/11/2023,11/16/2023,Standard Class,CO-11366,Sarah Harris,Consumer,United States,Sacramento,California,95814,West,FUR-TA-72084021,Furniture,Tables,Bevis Round Table,2012.78,2,0.1,255.12
8564,US-2023-103296,11/11/2023,11/16/2023,Standard Class,CO-11366,Sarah Harris,Consumer,United States,Sacramento,California,95814,West,FUR-CH-43632185,Furniture,Chairs,Office Star Chair,382.55,1,0.0,75.83
8565,US-2023-103296,11/11/2023,11/16/2023,Standard Class,CO-11366,Sarah Harris,Consumer,United States,Sacramento,California,95814,West,FUR-BO-90990776,Furniture,Bookcases,Hon Metal Bookcase,3262.54,2,0.0,374.54
8566,US-2023-103297,03/02/2023,03/06/2023,Second Class,CO-11296,Adam Robinson,Consumer,United States,Provo,Utah,84601,West,OFF-EN-46984025,Office Supplies,Envelopes,Manila Clasp Envelopes,3231.49,11,0.0,1241.09
8567,US-2023-103297,03/02/2023,03/06/2023,Second Class,CO-11296,Adam Robinson,Consumer,United States,Provo,Utah,84601,West,OFF-ST-32833450,Office Supplies,Storage,Akro Stacking Bins,207.11,2,0.5,-70.59
8568,US-2023-103298,09/09/2023,09/11/2023,First Class,HO-11952,Andrew Moore,Home Office,United States,San Diego,California,92101,West,TEC-MA-66220091,Technology,Machines,Brother Fax Machine,7722.98,2,0.0,3008.39
8569,US-2023-103298,09/09/2023,09/11/2023,First Class,HO-11952,Andrew Moore,Home Office,United States,San Diego,California,92101,West,FUR-BO-36313327,Furniture,Bookcases,Hon Metal Bookcase,6949.51,6,0.0,475.31
8570,US-2023-103298,09/09/2023,09/11/2023,First Class,HO-11952,Andrew Moore,Home Office,United States,San Diego,California,92101,West,TEC-CO-56119917,Technology,Copiers,HP Designjet Plotter,459.42,2,0.0,-64.95
8571,US-2023-103298,09/09/2023,09/11/2023,First Class,HO-11952,Andrew Moore,Home Office,United States,San Diego,California,92101,West,OFF-AR-29687237,Office Supplies,Art,Sanford Markers,5119.61,11,0.0,1052.07
8572,US-2020-103299,04/14/2020,04/17/2020,Second Class,CO-10372,John Phillips,Consumer,United States,Spokane,Washington,99201,West,FUR-FU-30136192,Furniture,Furnishings,Howard Miller Clock,427.87,5,0.0,41.97
8573,US-2020-103299,04/14/2020,04/17/2020,Second Class,CO-10372,John Phillips,Consumer,United States,Spokane,Washington,99201,West,OFF-AR-17099975,Office Supplies,Art,Fiskars Scissors,205.29,2,0.0,15.15
8574,US-2022-103300,12/19/2022,12/25/2022,Standard Class,CO-10648,Tim Green,Corporate,United States,Worcester,Massachusetts,01601,East,FUR-CH-80332993,Furniture,Chairs,Office Star Chair,773.87,1,0.0,-72.69
8575,US-2022-103300,12/19/2022,12/25/2022,Standard Class,CO-10648,Tim Green,Corporate,United States,Worcester,Massachusetts,01601,East,OFF-AP-43625373,Office Supplies,Appliances,Hoover Stove,389.36,1,0.0,106.14
8576,US-2022-103300,12/19/2022,12/25/2022,Standard Class,CO-10648,Tim Green,Corporate,United States,Worcester,Massachusetts,01601,East,FUR-TA-10774380,Furniture,Tables,Balt Solid Wood Table,8136.28,5,0.0,-12.7
8577,US-2022-103300,12/19/2022,12/25/2022,Standard Class,CO-10648,Tim Green,Corporate,United States,Worcester,Massachusetts,01601,East,OFF-PA-32327445,Office Supplies,Paper,Xerox Copy Paper,206.86,1,0.3,-59.57
8578,US-2023-103301,10/18/2023,10/20/2023,First Class,HO-10737,Keith Garcia,Home Office,United States,Santa Fe,New Mexico,87501,West,FUR-FU-26004311,Furniture,Furnishings,Tenex File Cart,1790.72,2,0.15,163.04
8579,US-2023-103301,10/18/2023,10/20/2023,First Class,HO-10737,Keith Garcia,Home Office,United States,Santa Fe,New Mexico,87501,West,FUR-TA-91316689,Furniture,Tables,Bevis Round Table,1032.65,1,0.0,-126.39
8580,US-2023-103301,10/18/2023,10/20/2023,First Class,HO-10737,Keith Garcia,Home Office,United States,Santa Fe,New Mexico,87501,West,OFF-LA-74764014,Office Supplies,Labels,Avery Round Labels,99.66,1,0.0,22.69
8581,US-2021-103302,10/21/2021,10/25/2021,Second Class,CO-10931,Sarah Young,Consumer,United States,Cleveland,Ohio,44101,Central,OFF-EN-81324857,Office Supplies,Envelopes,#10 White Envelopes,267.55,4,0.0,63.44
8582,US-2021-103302,10/21/2021,10/25/2021,Second Class,CO-10931,Sarah Young,Consumer,United States,Cleveland,Ohio,44101,Central,FUR-FU-74317174,Furniture,Furnishings,Eldon Base Organizer,1116.08,1,0.0,248.2
8583,US-2021-103302,10/21/2021,10/25/2021,Second Class,CO-10931,Sarah Young,Consumer,United States,Cleveland,Ohio,44101,Central,TEC-AC-25992203,Technology,Accessories,Belkin USB Cable,30762.36,9,0.4,-10768.96
8584,US-2021-103302,10/21/2021,10/25/2021,Second Class,CO-10931,Sarah Young,Consumer,United States,Cleveland,Ohio,44101,Central,OFF-ST-31318491,Office Supplies,Storage,Storex File Tote,716.76,4,0.1,232.31
8585,US-2021-103302,10/21/2021,10/25/2021,Second Class,CO-10931,Sarah Young,Consumer,United States,Cleveland,Ohio,44101,Central,OFF-AR-99997407,Office Supplies,Art,Fiskars Scissors,826.43,3,0.15,-0.6
8586,US-2021-103303,09/10/2021,09/16/2021,Standard Class,CO-10255,Tracy Jackson,Consumer,United States,Las Vegas,Nevada,89101,West,FUR-FU-74644347,Furniture,Furnishings,Eldon Base Organizer,151.5,3,0.0,-19.2
8587,US-2021-103304,07/20/2021,07/25/2021,Standard Class,CO-10981,Phil Davis,Corporate,United States,Reno,Nevada,89501,West,OFF-ST-23080916,Office Supplies,Storage,Fellowes Bankers Box,2670.9,8,0.0,-49.91
8588,US-2021-103304,07/20/2021,07/25/2021,Standard Class,CO-10981,Phil Davis,Corporate,United States,Reno,Nevada,89501,West,OFF-LA-97941779,Office Supplies,Labels,Avery 510 Labels,1048.09,9,0.3,-325.69
8589,US-2022-103305,10/24/2022,10/30/2022,Standard Class,CO-10372,John Phillips,Consumer,United States,Dallas,Texas,75201,Central,FUR-FU-42397568,Furniture,Furnishings,Artistic Wall Frame,3207.46,2,0.0,-184.26
8590,US-2022-103305,10/24/2022,10/30/2022,Standard Class,CO-10372,John Phillips,Consumer,United States,Dallas,Texas,75201,Central,TEC-AC-61945169,Technology,Accessories,Logitech Wireless Mouse,11267.7,3,0.2,2200.91
8591,US-2021-103306,10/05/2021,10/10/2021,Standard Class,CO-10870,Rick Robinson,Consumer,United States,Charlotte,North Carolina,28201,East,OFF-AP-38251561,Office Supplies,Appliances,Hamilton Beach Toaster,275.59,1,0.0,99.07
8592,US-2022-103307,07/08/2022,07/13/2022,Standard Class,CO-10604,Tony Phillips,Corporate,United States,Salem,Oregon,97301,West,OFF-BI-17114905,Office Supplies,Binders,Acco Pressboard Covers,69.68,1,0.0,13.23
8593,US-2022-103307,07/08/2022,07/13/2022,Standard Class,CO-10604,Tony Phillips,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-19701769,Technology,Phones,Cisco SPA 501G Phone,8307.29,2,0.0,2853.44
8594,US-2022-103307,07/08/2022,07/13/2022,Standard Class,CO-10604,Tony Phillips,Corporate,United States,Salem,Oregon,97301,West,OFF-SU-37488317,Office Supplies,Supplies,Avery Hole Punch,217.84,1,0.0,83.51
8595,US-2023-103308,02/22/2023,02/27/2023,Standard Class,CO-10607,Lisa Walker,Consumer,United States,Stamford,Connecticut,06901,East,OFF-BI-51138401,Office Supplies,Binders,Acco Pressboard Covers,1185.3,4,0.0,281.9
8596,US-2023-103308,02/22/2023,02/27/2023,Standard Class,CO-10607,Lisa Walker,Consumer,United States,Stamford,Connecticut,06901,East,OFF-SU-75707076,Office Supplies,Supplies,Scotch Bubble Mailer,428.85,11,0.0,54.26
8597,US-2023-103309,05/05/2023,05/08/2023,Second Class,CO-10663,Hannah Fisher,Consumer,United States,Tucson,Arizona,85701,West,OFF-AR-34243849,Office Supplies,Art,Fiskars Scissors,273.11,1,0.0,1.74
8598,US-2023-103309,05/05/2023,05/08/2023,Second Class,CO-10663,Hannah Fisher,Consumer,United States,Tucson,Arizona,85701,West,OFF-SU-93931987,Office Supplies,Supplies,Swingline Stapler,999.4,3,0.15,196.66
8599,US-2021-103310,01/17/2021,01/24/2021,Standard Class,CO-10314,Alex Anderson,Corporate,United States,Jersey City,New Jersey,07301,East,OFF-PA-76651002,Office Supplies,Paper,HP Office Paper,526.46,5,0.15,-23.12
8600,US-2023-103311,02/26/2023,03/04/2023,Standard Class,HO-11613,Jennifer Young,Home Office,United States,Durham,North Carolina,27701,East,OFF-PA-27583270,Office Supplies,Paper,HP Office Paper,3791.97,8,0.0,1443.83
8601,US-2020-103312,10/31/2020,11/06/2020,Standard Class,CO-11414,Anna Martin,Corporate,United States,Reno,Nevada,89501,West,FUR-CH-73855909,Furniture,Chairs,Global Troy Executive Chair,4479.51,3,0.1,1036.93
8602,US-2020-103312,10/31/2020,11/06/2020,Standard Class,CO-11414,Anna Martin,Corporate,United States,Reno,Nevada,89501,West,OFF-BI-86712649,Office Supplies,Binders,Acco Pressboard Covers,841.1,8,0.0,220.93
8603,US-2020-103312,10/31/2020,11/06/2020,Standard Class,CO-11414,Anna Martin,Corporate,United States,Reno,Nevada,89501,West,TEC-PH-54087515,Technology,Phones,Samsung Galaxy,3663.14,1,0.0,-64.32
8604,US-2020-103312,10/31/2020,11/06/2020,Standard Class,CO-11414,Anna Martin,Corporate,United States,Reno,Nevada,89501,West,FUR-TA-82994527,Furniture,Tables,KI Adjustable Table,420.59,3,0.0,99.67
8605,US-2020-103312,10/31/2020,11/06/2020,Standard Class,CO-11414,Anna Martin,Corporate,United States,Reno,Nevada,89501,West,OFF-FA-25377684,Office Supplies,Fasteners,Acco Brass Fasteners,1462.4,4,0.0,654.07
8606,US-2022-103313,04/26/2022,05/01/2022,Standard Class,HO-11060,Pat Harris,Home Office,United States,Atlanta,Georgia,30301,South,OFF-FA-15734191,Office Supplies,Fasteners,OIC Binder Clips,375.92,1,0.0,124.25
8607,US-2022-103313,04/26/2022,05/01/2022,Standard Class,HO-11060,Pat Harris,Home Office,United States,Atlanta,Georgia,30301,South,OFF-FA-80570121,Office Supplies,Fasteners,OIC Binder Clips,2596.33,7,0.0,452.36
8608,US-2022-103313,04/26/2022,05/01/2022,Standard Class,HO-11060,Pat Harris,Home Office,United States,Atlanta,Georgia,30301,South,OFF-LA-71258363,Office Supplies,Labels,Avery Address Labels,273.53,1,0.1,-13.33
8609,US-2022-103313,04/26/2022,05/01/2022,Standard Class,HO-11060,Pat Harris,Home Office,United States,Atlanta,Georgia,30301,South,TEC-PH-93833130,Technology,Phones,Plantronics Headset,13315.63,5,0.0,65.51
8610,US-2022-103314,09/04/2022,09/06/2022,First Class,CO-11555,Rick Williams,Consumer,United States,Columbus,Ohio,43201,Central,OFF-PA-86422143,Office Supplies,Paper,Xerox Copy Paper,401.12,4,0.0,12.81
8611,US-2022-103314,09/04/2022,09/06/2022,First Class,CO-11555,Rick Williams,Consumer,United States,Columbus,Ohio,43201,Central,OFF-ST-47044924,Office Supplies,Storage,Carina Desktop Organizer,290.42,1,0.2,9.64
8612,US-2023-103315,04/11/2023,04/18/2023,Standard Class,CO-10846,Brian Walker,Consumer,United States,Virginia Beach,Virginia,23450,East,OFF-BI-48259717,Office Supplies,Binders,Avery Binder,8.34,1,0.4,0.13
8613,US-2023-103315,04/11/2023,04/18/2023,Standard Class,CO-10846,Brian Walker,Consumer,United States,Virginia Beach,Virginia,,East,TEC-AC-81204336,Technology,Accessories,Belkin USB Cable,3878.93,7,0.2,1158.68
8614,US-2023-103316,08/19/2023,08/25/2023,Standard Class,HO-11145,Roger Phillips,Home Office,United States,Dallas,Texas,75201,Central,OFF-SU-58103926,Office Supplies,Supplies,Avery Hole Punch,744.88,3,0.0,188.89
8615,US-2023-103317,05/27/2023,05/30/2023,Second Class,HO-10640,Phil Phillips,Home Office,United States,Baltimore,Maryland,21201,East,OFF-FA-65972541,Office Supplies,Fasteners,OIC Binder Clips,118.81,1,0.0,53.02
8616,US-2021-103318,02/03/2021,02/08/2021,Standard Class,CO-10680,Grace Evans,Consumer,United States,Mesa,Arizona,85201,West,FUR-FU-20866103,Furniture,Furnishings,Dana Lighting Lamp,1588.0,3,0.0,-10.84
8617,US-2023-103319,04/28/2023,05/01/2023,Second Class,CO-10972,Zach Baker,Consumer,United States,Sacramento,California,95814,West,TEC-AC-24915032,Technology,Accessories,SanDisk USB Drive,12400.7,3,0.0,205.88
8618,US-2023-103319,04/28/2023,05/01/2023,Second Class,CO-10972,Zach Baker,Consumer,United States,Sacramento,California,95814,West,TEC-PH-20253456,Technology,Phones,Plantronics Headset,5932.47,1,0.0,1817.58
8619,US-2023-103319,04/28/2023,05/01/2023,Second Class,CO-10972,Zach Baker,Consumer,United States,Sacramento,California,95814,West,OFF-AR-46797776,Office Supplies,Art,Sanford Markers,577.8,4,0.2,154.87
8620,US-2020-103320,08/21/2020,08/26/2020,Standard Class,CO-11143,Wendy Lewis,Consumer,United States,Memphis,Tennessee,38101,South,OFF-SU-16627448,Office Supplies,Supplies,Swingline Stapler,1265.68,3,0.15,465.02
8621,US-2020-103320,08/21/2020,08/26/2020,Standard Class,CO-11143,Wendy Lewis,Consumer,United States,Memphis,Tennessee,38101,South,OFF-PA-86947592,Office Supplies,Paper,Easy-staple Paper,853.88,3,0.0,321.52
8622,US-2020-103320,08/21/2020,08/26/2020,Standard Class,CO-11143,Wendy Lewis,Consumer,United States,Memphis,Tennessee,38101,South,FUR-CH-65179777,Furniture,Chairs,Global Troy Executive Chair,975.5,3,0.0,140.2
8623,US-2022-103321,11/24/2022,11/25/2022,First Class,CO-10257,Keith Robinson,Consumer,United States,Salt Lake City,Utah,84101,West,OFF-BI-19113276,Office Supplies,Binders,Wilson Jones Binder,410.74,2,0.1,61.3
8624,US-2022-103321,11/24/2022,11/25/2022,First Class,CO-10257,Keith Robinson,Consumer,United States,Salt Lake City,Utah,84101,West,OFF-SU-62491027,Office Supplies,Supplies,Scotch Bubble Mailer,49.26,2,0.0,9.75
8625,US-2022-103321,11/24/2022,11/25/2022,First Class,CO-10257,Keith Robinson,Consumer,United States,Salt Lake City,Utah,84101,West,FUR-FU-66302424,Furniture,Furnishings,Artistic Wall Frame,11304.32,8,0.15,1806.45
8626,US-2022-103321,11/24/2022,11/25/2022,First Class,CO-10257,Keith Robinson,Consumer,United States,Salt Lake City,Utah,84101,West,FUR-TA-52087660,Furniture,Tables,Bretford CR4500 Table,5232.56,4,0.0,262.42
8627,US-2022-103321,11/24/2022,11/25/2022,First Class,CO-10257,Keith Robinson,Consumer,United States,Salt Lake City,Utah,84101,West,OFF-EN-28868459,Office Supplies,Envelopes,#10 White Envelopes,5865.07,14,0.1,1972.99
8628,US-2021-103322,07/04/2021,07/11/2021,Standard Class,CO-10052,Matt Anderson,Consumer,United States,Springfield,Illinois,62701,Central,OFF-LA-51730774,Office Supplies,Labels,Avery Address Labels,514.0,2,0.0,199.36
8629,US-2021-103322,07/04/2021,07/11/2021,Standard Class,CO-10052,Matt Anderson,Consumer,United States,Springfield,Illinois,62701,Central,OFF-ST-78165814,Office Supplies,Storage,Rogers File Cart,321.97,3,0.0,44.35
8630,US-2023-103323,05/15/2023,05/22/2023,Standard Class,CO-11421,Dan Roberts,Corporate,United States,Montgomery,Alabama,36101,South,OFF-BI-18647132,Office Supplies,Binders,Acco Pressboard Covers,299.21,1,0.2,76.22
8631,US-2023-103323,05/15/2023,05/22/2023,Standard Class,CO-11421,Dan Roberts,Corporate,United States,Montgomery,Alabama,36101,South,OFF-SU-32377395,Office Supplies,Supplies,Swingline Stapler,449.68,1,0.0,-2.27
8632,US-2020-103324,04/10/2020,04/16/2020,Standard Class,CO-10767,Ken Young,Corporate,United States,Naperville,Illinois,60540,Central,FUR-BO-99141324,Furniture,Bookcases,Bush Somerset Bookcase,3750.48,3,0.0,-201.66
8633,US-2020-103324,04/10/2020,04/16/2020,Standard Class,CO-10767,Ken Young,Corporate,United States,Naperville,Illinois,60540,Central,OFF-ST-19300497,Office Supplies,Storage,Storex File Tote,284.74,1,0.15,1.1
8634,US-2023-103325,10/12/2023,10/19/2023,Standard Class,CO-11947,Sarah Phillips,Consumer,United States,Baton Rouge,Louisiana,70801,South,OFF-EN-94517745,Office Supplies,Envelopes,Manila Clasp Envelopes,54.98,1,0.4,-20.83
8635,US-2023-103325,10/12/2023,10/19/2023,Standard Class,CO-11947,Sarah Phillips,Consumer,United States,Baton Rouge,Louisiana,70801,South,OFF-EN-11875648,Office Supplies,Envelopes,Tyvek Side-Opening Envelopes,225.64,2,0.2,95.57
8636,US-2023-103325,10/12/2023,10/19/2023,Standard Class,CO-11947,Sarah Phillips,Consumer,United States,Baton Rouge,Louisiana,70801,South,FUR-CH-65261545,Furniture,Chairs,Office Star Chair,4070.36,4,0.3,-1109.12
8637,US-2023-103326,04/08/2023,04/12/2023,Second Class,CO-10516,Andrew Baker,Corporate,United States,Mesa,Arizona,85201,West,TEC-MA-90525477,Technology,Machines,Hewlett Packard LaserJet,4887.11,1,0.0,-720.39
8638,US-2023-103326,04/08/2023,04/12/2023,Second Class,CO-10516,Andrew Baker,Corporate,United States,Mesa,Arizona,85201,West,TEC-AC-17442594,Technology,Accessories,SanDisk USB Drive,3603.62,2,0.15,-407.31
8639,US-2023-103326,04/08/2023,04/12/2023,Second Class,CO-10516,Andrew Baker,Corporate,United States,Mesa,Arizona,85201,West,FUR-CH-34113854,Furniture,Chairs,Hon Deluxe Task Chair,6129.42,4,0.2,-862.47
8640,US-2021-103327,02/24/2021,03/02/2021,Standard Class,CO-10936,Sean Lopez,Corporate,United States,Birmingham,Alabama,35201,South,OFF-EN-10366712,Office Supplies,Envelopes,#10 White Envelopes,827.68,8,0.4,-50.48
8641,US-2022-103328,10/19/2022,10/22/2022,Second Class,CO-11405,Mark Fisher,Consumer,United States,San Antonio,Texas,78201,Central,OFF-FA-12010970,Office Supplies,Fasteners,OIC Binder Clips,554.41,9,0.15,17.51
8642,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,OFF-ST-16471949,Office Supplies,Storage,Carina Desktop Organizer,248.69,1,0.0,1.8
8643,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,TEC-CO-22006288,Technology,Copiers,Brother Copier,26377.15,7,0.4,511.8
8644,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,OFF-AP-99293425,Office Supplies,Appliances,Hoover Stove,946.16,3,0.2,46.28
8645,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,OFF-BI-12198043,Office Supplies,Binders,GBC DocuBind Binder,454.76,1,0.0,90.41
8646,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,FUR-BO-41472550,Furniture,Bookcases,Bush Somerset Bookcase,1382.68,2,0.1,-156.71
8647,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,TEC-PH-81743299,Technology,Phones,Apple iPhone,184.98,2,0.0,5.5
8648,US-2022-103329,07/21/2022,07/25/2022,Second Class,CO-11104,Brian Fisher,Consumer,United States,Knoxville,Tennessee,37901,South,TEC-AC-55781658,Technology,Accessories,SanDisk USB Drive,7196.78,6,0.0,3052.56
8649,US-2020-103330,04/26/2020,05/03/2020,Standard Class,CO-10779,Hannah Walker,Consumer,United States,Jackson,Mississippi,39201,South,OFF-PA-15803304,Office Supplies,Paper,Xerox Copy Paper,1096.54,6,0.0,176.34
8650,US-2020-103330,04/26/2020,05/03/2020,Standard Class,CO-10779,Hannah Walker,Consumer,United States,Jackson,Mississippi,39201,South,OFF-EN-76573166,Office Supplies,Envelopes,Manila Clasp Envelopes,964.4,2,0.0,100.37
